cycle,ts,epoch,kind,start_deg,approach,multi_rev,cold,ok,home_err,switch,backlash,T,fw_ms,pass_spread,anomalies,msg
2011,2026-07-11T07:21:56,anchorT2,bound-179.9deg,-179.52,-1,0,0,1,2,1596,635,231,14553,8,,ok
2012,2026-07-11T07:22:15,anchorT2,stay-at-park,-0.32,0,0,0,1,-5,1585,613,231,10730,5,,ok
2013,2026-07-11T07:22:26,anchorT2,uniform+108.0,108.33,-1,0,0,1,26,1598,638,231,16128,5,,ok
2014,2026-07-11T07:22:46,anchorT2,uniform+123.0,123.03,1,0,0,1,0,1588,633,231,15770,9,,ok
2015,2026-07-11T07:23:09,anchorT2,uniform+138.0,138.35,-1,0,0,1,-79,1459,461,231,15255,2,,ok
2016,2026-07-11T07:23:29,anchorT2,uniform+153.0,153.42,1,0,0,1,-5,1531,461,232,14983,2,,ok
2017,2026-07-11T07:23:50,anchorT2,uniform+168.0,168.28,-1,0,0,1,67,1683,613,233,14899,5,,ok
2018,2026-07-11T07:24:10,anchorT2,uniform-177.0,-176.97,1,0,0,1,-63,1510,463,232,14297,0,,ok
2019,2026-07-11T07:24:37,anchorT2,uniform-162.0,-161.56,-1,0,1,1,52,1583,588,231,20880,8,,ok
2020,2026-07-11T07:25:04,anchorT2,uniform-147.0,-146.99,1,0,0,1,-59,1459,459,231,13589,1,,ok
2021,2026-07-11T07:25:30,anchorT2,uniform-132.0,-131.67,-1,0,0,1,64,1610,608,232,13476,6,,ok
2022,2026-07-11T07:25:50,anchorT2,uniform-117.0,-116.93,1,0,0,1,-69,1510,464,232,12979,0,,ok
2023,2026-07-11T07:26:15,anchorT2,uniform-102.0,-101.71,-1,0,0,1,65,1684,615,233,12895,10,,ok
2024,2026-07-11T07:26:35,anchorT2,uniform-87.0,-87.07,1,0,0,1,-81,1509,455,232,12350,6,,ok
2025,2026-07-11T07:26:59,anchorT2,uniform-72.0,-71.79,-1,0,0,1,75,1684,612,233,16332,15,,ok
2026,2026-07-11T07:27:23,anchorT2,uniform-57.0,-57.16,1,0,0,1,-84,1507,440,232,11654,0,,ok
2027,2026-07-11T07:27:45,anchorT2,uniform-42.0,-41.6,-1,0,0,1,84,1684,615,233,11578,12,,ok
2028,2026-07-11T07:28:06,anchorT2,uniform-27.0,-26.81,1,0,0,1,-72,1533,466,232,11045,0,,ok
2029,2026-07-11T07:28:27,anchorT2,uniform-12.0,-11.62,-1,0,1,1,51,1580,603,231,17556,0,,ok
2030,2026-07-11T07:28:53,anchorT2,uniform+3.0,3.12,1,0,0,1,3,1559,610,231,18384,4,,ok
2031,2026-07-11T07:29:21,anchorT2,uniform+18.0,18.07,-1,0,0,1,-3,1560,516,231,18022,4,,ok
2032,2026-07-11T07:29:41,anchorT2,uniform+33.0,33.25,1,0,0,1,2,1561,532,231,17682,4,,ok
2033,2026-07-11T07:30:08,anchorT2,uniform+48.0,48.13,-1,0,0,1,22,1537,603,231,17364,4,,ok
2034,2026-07-11T07:30:27,anchorT2,uniform+63.0,63.15,1,0,0,1,-11,1532,588,231,17040,2,,ok
2035,2026-07-11T07:30:53,anchorT2,uniform+78.0,78.1,-1,0,0,1,2,1623,612,232,16796,2,,ok
2036,2026-07-11T07:31:13,anchorT2,uniform+93.0,92.98,1,0,0,1,3,1635,633,232,16512,12,,ok
2037,2026-07-11T07:31:36,anchorT2,at-home,0.1,-1,0,0,1,-13,1560,604,231,10691,4,,ok
2038,2026-07-11T07:31:49,anchorT2,in-flag+,0.93,1,0,0,1,0,1559,602,231,10707,4,,ok
2039,2026-07-11T07:32:02,anchorT2,in-flag-,-0.55,-1,0,1,1,-106,1483,414,231,25065,4,,ok
2040,2026-07-11T07:33:07,anchorT2,lead-edge,-1.63,1,0,0,1,-6,1510,433,231,10250,0,,ok
2041,2026-07-11T07:33:19,anchorT2,trail-edge,2.01,-1,0,0,1,65,1584,587,231,18408,4,,ok
2042,2026-07-11T07:33:40,anchorT2,wrap+0.5deg,0.7,1,0,0,1,-73,1459,439,230,10479,2,,ok
2043,2026-07-11T07:34:00,anchorT2,bound+179.9deg,-179.88,-1,0,0,1,84,1558,585,230,14481,0,,ok
2044,2026-07-11T07:34:28,anchorT2,bound-179.9deg,-179.93,1,0,0,1,-85,1385,437,229,18166,15,,ok
2045,2026-07-11T07:35:07,anchorT2,stay-at-park,-0.41,0,0,0,1,-9,1448,433,230,10489,7,,ok
2046,2026-07-11T07:35:18,anchorT2,uniform-114.5,-114.18,1,0,0,1,4,1448,459,230,12866,8,,ok
2047,2026-07-11T07:35:35,anchorT2,uniform-99.5,-99.36,-1,0,0,1,-4,1448,439,230,12508,6,,ok
2048,2026-07-11T07:35:51,anchorT2,uniform-84.5,-84.5,1,0,0,1,-7,1435,456,230,12220,6,,ok
2049,2026-07-11T07:36:06,anchorT2,uniform-69.5,-69.52,-1,2,1,1,9,1489,435,231,18681,2,,ok
2050,2026-07-11T07:37:00,anchorT2,uniform-54.5,-54.16,1,0,0,1,-9,1485,415,231,11585,2,,ok
2051,2026-07-11T07:37:14,anchorT2,uniform-39.5,-39.37,-1,0,0,1,5,1488,435,231,11252,4,,ok
2052,2026-07-11T07:37:27,anchorT2,uniform-24.5,-24.31,1,0,0,1,-4,1508,435,231,10947,6,,ok
2053,2026-07-11T07:37:41,anchorT2,uniform-9.5,-9.32,-1,0,0,1,0,1509,438,231,10608,1,,ok
2054,2026-07-11T07:37:53,anchorT2,uniform+5.5,5.59,1,0,0,1,79,1585,612,231,18362,6,,ok
2055,2026-07-11T07:38:14,anchorT2,uniform+20.5,20.7,-1,0,0,1,-4,1533,634,230,17967,0,,ok
2056,2026-07-11T07:38:41,anchorT2,uniform+35.5,35.57,1,0,0,1,1,1537,560,230,17607,0,,ok
2057,2026-07-11T07:39:00,anchorT2,uniform+50.5,50.77,-1,0,0,1,1,1487,584,229,17263,0,,ok
2058,2026-07-11T07:39:26,anchorT2,uniform+65.5,65.56,1,0,0,1,-46,1385,505,229,20703,16,,ok
2059,2026-07-11T07:39:49,anchorT2,uniform+80.5,80.65,-1,0,1,1,0,1495,484,231,23330,8,,ok
2060,2026-07-11T07:40:20,anchorT2,uniform+95.5,95.67,1,0,0,1,38,1574,613,231,16360,0,,ok
2061,2026-07-11T07:40:40,anchorT2,uniform+110.5,110.73,-1,0,0,1,-5,1511,610,230,15972,3,,ok
2062,2026-07-11T07:41:03,anchorT2,uniform+125.5,125.71,1,0,0,1,-28,1524,488,230,15590,2,,ok
2063,2026-07-11T07:41:22,anchorT2,uniform+140.5,140.8,-1,0,0,1,0,1535,487,230,15261,1,,ok
2064,2026-07-11T07:41:44,anchorT2,uniform+155.5,155.53,1,0,0,1,29,1559,606,230,15041,2,,ok
2065,2026-07-11T07:42:04,anchorT2,uniform+170.5,170.56,-1,0,0,1,6,1486,610,229,14645,4,,ok
2066,2026-07-11T07:42:24,anchorT2,uniform-174.5,-174.29,1,0,0,1,-7,1487,610,229,14302,1,,ok
2067,2026-07-11T07:42:43,anchorT2,uniform-159.5,-159.45,-1,0,0,1,0,1508,620,229,14012,1,,ok
2068,2026-07-11T07:43:02,anchorT2,uniform-144.5,-144.51,1,0,0,1,1,1487,611,229,13650,0,,ok
2069,2026-07-11T07:43:21,anchorT2,uniform-129.5,-129.36,-1,0,1,1,-2,1620,608,231,20203,6,,ok
2070,2026-07-11T07:43:45,anchorT2,at-home,0.01,1,0,0,1,-15,1601,581,231,14751,15,,ok
2071,2026-07-11T07:44:02,anchorT2,in-flag+,0.87,-1,0,0,1,12,1586,623,231,18463,6,,ok
2072,2026-07-11T07:44:23,anchorT2,in-flag-,-0.72,1,0,0,1,-6,1585,589,231,10628,6,,ok
2073,2026-07-11T07:44:43,anchorT2,lead-edge,-1.47,-1,0,0,1,-8,1572,609,231,10700,8,,ok
2074,2026-07-11T07:45:03,anchorT2,trail-edge,1.7,1,0,0,1,17,1659,639,232,18523,8,,ok
2075,2026-07-11T07:45:31,anchorT2,wrap+0.5deg,0.47,-1,0,0,1,-92,1511,454,232,18340,2,,ok
2076,2026-07-11T07:45:51,anchorT2,bound+179.9deg,-179.74,1,0,0,1,5,1609,482,233,14499,6,,ok
2077,2026-07-11T07:46:11,anchorT2,bound-179.9deg,-179.72,-1,0,0,1,-2,1609,464,233,14499,11,,ok
2078,2026-07-11T07:46:31,anchorT2,stay-at-park,-0.2,0,0,0,1,-5,1608,480,233,10626,4,,ok
2079,2026-07-11T07:46:42,anchorT2,uniform+23.0,23.13,-1,0,1,1,53,1583,613,231,24712,4,,ok
2080,2026-07-11T07:47:08,anchorT2,uniform+38.0,38.23,1,0,0,1,10,1550,612,231,17606,6,,ok
2081,2026-07-11T07:47:35,anchorT2,uniform+53.0,53.24,-1,0,0,1,2,1585,558,231,17297,6,,ok
2082,2026-07-11T07:47:55,anchorT2,uniform+68.0,68.12,1,0,0,1,-2,1595,586,231,16993,9,,ok
2083,2026-07-11T07:48:20,anchorT2,uniform+83.0,83.13,-1,0,0,1,15,1548,637,231,16620,10,,ok
2084,2026-07-11T07:48:39,anchorT2,uniform+98.0,97.97,1,0,0,1,0,1549,634,231,16294,0,,ok
2085,2026-07-11T07:49:03,anchorT2,uniform+113.0,113.26,-1,0,0,1,-3,1586,635,231,15998,9,,ok
2086,2026-07-11T07:49:23,anchorT2,uniform+128.0,128.05,1,0,0,1,-3,1596,635,231,15682,7,,ok
2087,2026-07-11T07:49:45,anchorT2,uniform+143.0,143.15,-1,0,0,1,-74,1560,466,231,15232,2,,ok
2088,2026-07-11T07:50:05,anchorT2,uniform+158.0,158.24,1,0,0,1,-11,1560,462,231,14912,4,,ok
2089,2026-07-11T07:50:26,anchorT2,uniform+173.0,173.14,-1,0,1,1,58,1583,609,231,21419,6,,ok
2090,2026-07-11T07:50:53,anchorT2,uniform-172.0,-172.11,1,0,0,1,-65,1560,455,231,14271,4,,ok
2091,2026-07-11T07:51:20,anchorT2,uniform-157.0,-156.81,-1,0,0,1,73,1574,633,231,14021,7,,ok
2092,2026-07-11T07:51:40,anchorT2,uniform-142.0,-141.91,1,0,0,1,-66,1560,469,231,13609,4,,ok
2093,2026-07-11T07:52:06,anchorT2,uniform-127.0,-126.54,-1,0,0,1,52,1581,614,231,13337,2,,ok
2094,2026-07-11T07:52:26,anchorT2,uniform-112.0,-111.76,1,0,0,1,-50,1548,486,231,12914,1,,ok
2095,2026-07-11T07:52:51,anchorT2,uniform-97.0,-96.75,-1,0,0,1,53,1561,612,231,12680,4,,ok
2096,2026-07-11T07:53:11,anchorT2,uniform-82.0,-81.79,1,0,0,1,-49,1537,487,231,12284,4,,ok
2097,2026-07-11T07:53:35,anchorT2,uniform-67.0,-66.91,-1,0,0,1,51,1633,664,232,12130,8,,ok
2098,2026-07-11T07:53:55,anchorT2,uniform-52.0,-51.95,1,0,0,1,-68,1551,488,231,15600,14,,ok
2099,2026-07-11T07:54:21,anchorT2,uniform-37.0,-37.01,-1,-2,1,1,9,1537,483,231,18033,3,,ok
2100,2026-07-11T07:55:11,anchorT2,uniform-22.0,-21.87,1,0,0,1,-22,1559,484,231,10944,6,,ok
2101,2026-07-11T07:55:24,anchorT2,uniform-7.0,-6.86,-1,0,0,1,8,1560,487,231,10667,4,,ok
2102,2026-07-11T07:55:37,anchorT2,uniform+8.0,8.37,1,0,0,1,48,1572,611,231,18268,4,,ok
2103,2026-07-11T07:55:58,anchorT2,at-home,-0.08,-1,0,0,1,-55,1535,485,231,10590,2,,ok
2104,2026-07-11T07:56:18,anchorT2,in-flag+,0.88,1,0,0,1,49,1560,611,231,10702,6,,ok
2105,2026-07-11T07:56:38,anchorT2,in-flag-,-0.75,-1,0,0,1,-50,1548,486,231,10578,1,,ok
2106,2026-07-11T07:56:58,anchorT2,lead-edge,-1.4,1,0,0,1,52,1559,638,231,10642,4,,ok
2107,2026-07-11T07:57:17,anchorT2,trail-edge,1.73,-1,0,0,1,-2,1560,608,231,18416,5,,ok
2108,2026-07-11T07:57:45,anchorT2,wrap+0.5deg,0.61,1,0,0,1,-2,1572,612,231,10681,1,,ok
2109,2026-07-11T07:57:58,anchorT2,bound+179.9deg,-179.75,-1,0,1,1,19,1573,616,231,21302,8,,ok
2110,2026-07-11T07:58:25,anchorT2,bound-179.9deg,-179.67,1,0,0,1,-29,1560,590,231,14484,8,,ok
2111,2026-07-11T07:58:52,anchorT2,stay-at-park,-0.25,0,0,0,1,0,1582,613,231,10715,2,,ok
2112,2026-07-11T07:59:03,anchorT2,uniform+160.5,160.87,1,0,0,1,21,1583,609,231,14931,4,,ok
2113,2026-07-11T07:59:23,anchorT2,uniform+175.5,175.64,-1,0,0,1,2,1585,608,231,14636,11,,ok
2114,2026-07-11T07:59:43,anchorT2,uniform-169.5,-169.5,1,0,0,1,-2,1585,613,231,14289,6,,ok
2115,2026-07-11T08:00:03,anchorT2,uniform-154.5,-154.36,-1,0,0,1,0,1586,615,231,13978,6,,ok
2116,2026-07-11T08:00:21,anchorT2,uniform-139.5,-139.13,1,0,0,1,-7,1586,613,231,13622,10,,ok
2117,2026-07-11T08:00:39,anchorT2,uniform-124.5,-124.22,-1,0,0,1,-4,1583,612,231,13305,4,,ok
2118,2026-07-11T08:00:57,anchorT2,uniform-109.5,-109.15,1,0,0,1,-3,1583,612,231,12954,4,,ok
2119,2026-07-11T08:01:14,anchorT2,uniform-94.5,-94.12,-1,0,1,1,-8,1582,613,231,19419,6,,ok
2120,2026-07-11T08:01:36,anchorT2,uniform-79.5,-79.48,1,0,0,1,0,1572,611,231,12311,0,,ok
2121,2026-07-11T08:01:52,anchorT2,uniform-64.5,-64.21,-1,0,0,1,2,1573,630,231,11966,8,,ok
2122,2026-07-11T08:02:07,anchorT2,uniform-49.5,-49.45,1,0,0,1,-2,1562,604,231,11620,4,,ok
2123,2026-07-11T08:02:21,anchorT2,uniform-34.5,-34.28,-1,0,0,1,-3,1562,610,231,11294,6,,ok
2124,2026-07-11T08:02:34,anchorT2,uniform-19.5,-19.44,1,0,0,1,4,1574,634,231,11003,6,,ok
2125,2026-07-11T08:02:48,anchorT2,uniform-4.5,-4.11,-1,0,0,1,-3,1573,612,231,10575,8,,ok
2126,2026-07-11T08:03:00,anchorT2,uniform+10.5,10.58,1,0,0,1,-81,1436,439,231,17994,6,,ok
2127,2026-07-11T08:03:21,anchorT2,uniform+25.5,26.02,-1,0,0,1,-3,1498,459,232,17758,10,,ok
2128,2026-07-11T08:03:47,anchorT2,uniform+40.5,40.56,1,0,0,1,74,1671,630,233,17673,2,,ok
2129,2026-07-11T08:04:07,anchorT2,uniform+55.5,55.7,-1,0,1,1,-13,1557,611,231,23997,1,,ok
2130,2026-07-11T08:04:39,anchorT2,uniform+70.5,70.57,1,0,0,1,-4,1559,509,231,16869,3,,ok
2131,2026-07-11T08:04:59,anchorT2,uniform+85.5,85.72,-1,0,0,1,8,1536,513,231,16494,2,,ok
2132,2026-07-11T08:05:23,anchorT2,uniform+100.5,100.54,1,0,0,1,15,1534,587,231,16193,1,,ok
2133,2026-07-11T08:05:42,anchorT2,uniform+115.5,115.6,-1,0,0,1,1,1534,589,231,15873,2,,ok
2134,2026-07-11T08:06:05,anchorT2,uniform+130.5,130.63,1,0,0,1,-23,1573,609,231,15591,0,,ok
2135,2026-07-11T08:06:25,anchorT2,uniform+145.5,145.83,-1,0,0,1,0,1585,607,231,15259,10,,ok
2136,2026-07-11T08:06:46,anchorT2,at-home,0.4,1,0,0,1,0,1585,612,231,10785,6,,ok
2137,2026-07-11T08:06:59,anchorT2,in-flag+,0.88,-1,0,0,1,-112,1508,438,231,18299,2,,ok
2138,2026-07-11T08:07:20,anchorT2,in-flag-,-0.1,1,0,0,1,113,1659,637,232,14853,14,,ok
2139,2026-07-11T08:07:44,anchorT2,lead-edge,-1.74,-1,0,1,1,-30,1571,614,231,25251,4,,ok
2140,2026-07-11T08:08:18,anchorT2,trail-edge,1.95,1,0,0,1,-76,1511,439,231,18260,9,,ok
2141,2026-07-11T08:08:54,anchorT2,wrap+0.5deg,0.86,-1,0,0,1,112,1710,615,232,18603,4,,ok
2142,2026-07-11T08:09:22,anchorT2,bound+179.9deg,-179.91,1,0,0,1,-31,1574,613,231,14505,0,,ok
2143,2026-07-11T08:09:50,anchorT2,bound-179.9deg,-179.47,-1,0,0,1,13,1623,594,231,14545,2,,ok
2144,2026-07-11T08:10:10,anchorT2,stay-at-park,-0.09,0,0,0,1,-10,1549,562,230,10665,6,,ok
2145,2026-07-11T08:10:21,anchorT2,uniform-62.0,-61.65,-1,0,0,1,5,1561,585,230,11894,5,,ok
2146,2026-07-11T08:10:35,anchorT2,uniform-47.0,-46.74,1,0,0,1,-6,1559,584,230,11566,6,,ok
2147,2026-07-11T08:10:49,anchorT2,uniform-32.0,-31.93,-1,0,0,1,9,1562,588,230,11252,6,,ok
2148,2026-07-11T08:11:03,anchorT2,uniform-17.0,-16.8,1,0,0,1,-13,1560,583,230,10908,3,,ok
2149,2026-07-11T08:11:16,anchorT2,uniform-2.0,-1.99,-1,2,1,1,-44,1487,485,231,25131,4,,ok
2150,2026-07-11T08:12:14,anchorT2,uniform+13.0,13.09,1,0,0,1,8,1510,510,231,18062,0,,ok
2151,2026-07-11T08:12:41,anchorT2,uniform+28.0,28.04,-1,0,0,1,35,1576,636,231,17874,10,,ok
2152,2026-07-11T08:13:01,anchorT2,uniform+43.0,43.1,1,0,0,1,-11,1511,610,230,17436,1,,ok
2153,2026-07-11T08:13:27,anchorT2,uniform+58.0,58.03,-1,0,0,1,-31,1521,489,230,17095,6,,ok
2154,2026-07-11T08:13:47,anchorT2,uniform+73.0,73.36,1,0,0,1,5,1510,498,230,16737,0,,ok
2155,2026-07-11T08:14:12,anchorT2,uniform+88.0,88.13,-1,0,0,1,36,1536,611,230,16495,2,,ok
2156,2026-07-11T08:14:32,anchorT2,uniform+103.0,103.01,1,0,0,1,0,1485,603,229,16098,3,,ok
2157,2026-07-11T08:14:55,anchorT2,uniform+118.0,118.17,-1,0,0,1,-9,1496,610,229,15807,10,,ok
2158,2026-07-11T08:15:15,anchorT2,uniform+133.0,133.07,1,0,0,1,0,1496,611,229,15452,10,,ok
2159,2026-07-11T08:15:37,anchorT2,uniform+148.0,148.01,-1,0,1,1,-72,1487,473,231,21848,0,,ok
2160,2026-07-11T08:16:03,anchorT2,uniform+163.0,163.49,1,0,0,1,-7,1486,464,231,14744,2,,ok
2161,2026-07-11T08:16:24,anchorT2,uniform+178.0,178.34,-1,0,0,1,69,1586,615,231,14581,10,,ok
2162,2026-07-11T08:16:44,anchorT2,uniform-167.0,-166.89,1,0,0,1,-77,1435,475,230,14008,7,,ok
2163,2026-07-11T08:17:11,anchorT2,uniform-152.0,-151.53,-1,0,0,1,66,1584,610,231,13886,4,,ok
2164,2026-07-11T08:17:31,anchorT2,uniform-137.0,-137.07,1,0,0,1,-65,1435,477,230,13385,4,,ok
2165,2026-07-11T08:17:57,anchorT2,uniform-122.0,-121.52,-1,0,0,1,66,1592,634,231,17288,14,,ok
2166,2026-07-11T08:18:21,anchorT2,uniform-107.0,-106.8,1,0,0,1,-75,1413,452,230,12684,5,,ok
2167,2026-07-11T08:18:45,anchorT2,uniform-92.0,-91.84,-1,0,0,1,69,1586,613,231,12577,6,,ok
2168,2026-07-11T08:19:05,anchorT2,uniform-77.0,-76.99,1,0,0,1,-75,1433,475,230,12025,8,,ok
2169,2026-07-11T08:19:28,anchorT2,at-home,0.49,-1,0,1,1,77,1635,579,231,25279,8,,ok
2170,2026-07-11T08:20:03,anchorT2,in-flag+,0.74,1,0,0,1,-75,1487,466,231,10545,1,,ok
2171,2026-07-11T08:20:31,anchorT2,in-flag-,-0.43,-1,0,0,1,91,1709,590,232,10855,10,,ok
2172,2026-07-11T08:20:59,anchorT2,lead-edge,-1.69,1,0,0,1,-105,1483,456,231,10435,2,,ok
2173,2026-07-11T08:21:27,anchorT2,trail-edge,2.01,-1,0,0,1,109,1660,637,232,22590,15,,ok
2174,2026-07-11T08:22:07,anchorT2,wrap+0.5deg,0.35,1,0,0,1,-107,1548,465,232,10642,9,,ok
2175,2026-07-11T08:22:43,anchorT2,bound+179.9deg,-179.71,-1,0,0,1,110,1761,659,233,14716,6,,ok
2176,2026-07-11T08:23:27,anchorT2,bound-179.9deg,179.9,1,0,0,1,-123,1557,462,232,14441,6,,ok
2177,2026-07-11T08:24:18,anchorT2,stay-at-park,-0.56,0,0,0,1,13,1633,487,233,10666,8,,ok
2178,2026-07-11T08:24:29,anchorT2,uniform+75.5,75.83,1,0,0,1,81,1759,660,233,17017,3,,ok
2179,2026-07-11T08:24:49,anchorT2,uniform+90.5,90.71,-1,0,1,1,-22,1586,607,231,23267,8,,ok
2180,2026-07-11T08:25:19,anchorT2,uniform+105.5,105.77,1,0,0,1,17,1636,564,231,16168,6,,ok
2181,2026-07-11T08:25:39,anchorT2,uniform+120.5,120.8,-1,0,0,1,-2,1562,556,230,15772,5,,ok
2182,2026-07-11T08:26:02,anchorT2,uniform+135.5,135.52,1,0,0,1,10,1536,635,230,15445,2,,ok
2183,2026-07-11T08:26:21,anchorT2,uniform+150.5,150.73,-1,0,0,1,2,1607,626,231,15198,0,,ok
2184,2026-07-11T08:26:42,anchorT2,uniform+165.5,165.56,1,0,0,1,-7,1609,609,231,14860,6,,ok
2185,2026-07-11T08:27:02,anchorT2,uniform-179.5,-179.46,-1,0,0,1,3,1607,634,231,14522,4,,ok
2186,2026-07-11T08:27:30,anchorT2,uniform-164.5,-164.12,1,0,0,1,-3,1617,634,231,18286,16,,ok
2187,2026-07-11T08:27:54,anchorT2,uniform-149.5,-149.43,-1,0,0,1,8,1610,637,231,13884,8,,ok
2188,2026-07-11T08:28:58,anchorT2,uniform-134.5,-134.36,1,0,0,1,5,1610,614,231,13535,8,,ok
2189,2026-07-11T08:29:16,anchorT2,uniform-119.5,-119.42,-1,0,1,1,-8,1608,634,231,19991,5,,ok
2190,2026-07-11T08:29:40,anchorT2,uniform-104.5,-104.15,1,0,0,1,-7,1597,635,231,12887,6,,ok
2191,2026-07-11T08:29:57,anchorT2,uniform-89.5,-89.15,-1,0,0,1,4,1599,638,231,12549,3,,ok
2192,2026-07-11T08:30:12,anchorT2,uniform-74.5,-74.25,1,0,0,1,-6,1597,634,231,12231,6,,ok
2193,2026-07-11T08:30:28,anchorT2,uniform-59.5,-59.18,-1,0,0,1,3,1599,636,231,11894,2,,ok
2194,2026-07-11T08:30:42,anchorT2,uniform-44.5,-44.22,1,0,0,1,-3,1608,631,231,11575,6,,ok
2195,2026-07-11T08:30:56,anchorT2,uniform-29.5,-29.19,-1,0,0,1,2,1610,614,231,11225,12,,ok
2196,2026-07-11T08:31:10,anchorT2,uniform-14.5,-14.14,1,0,0,1,-8,1609,612,231,10921,9,,ok
2197,2026-07-11T08:31:23,anchorT2,uniform+0.5,0.87,-1,0,0,1,-6,1611,612,231,18486,8,,ok
2198,2026-07-11T08:31:44,anchorT2,uniform+15.5,15.79,1,0,0,1,4,1622,627,231,18174,4,,ok
2199,2026-07-11T08:32:11,anchorT2,uniform+30.5,30.51,-1,-2,1,1,-78,1573,462,231,24475,8,,ok
2200,2026-07-11T08:33:10,anchorT2,uniform+45.5,45.67,1,0,0,1,-8,1585,459,231,17407,4,,ok
2201,2026-07-11T08:33:35,anchorT2,uniform+60.5,60.61,-1,0,0,1,57,1606,608,231,17173,2,,ok
2202,2026-07-11T08:33:55,anchorT2,at-home,0.13,1,0,0,1,-56,1585,453,231,10656,5,,ok
2203,2026-07-11T08:34:15,anchorT2,in-flag+,0.99,-1,0,0,1,88,1624,639,231,18492,2,,ok
2204,2026-07-11T08:34:43,anchorT2,in-flag-,-0.93,1,0,0,1,-75,1511,464,230,10537,2,,ok
2205,2026-07-11T08:35:11,anchorT2,lead-edge,-1.13,-1,0,0,1,74,1613,618,231,10719,6,,ok
2206,2026-07-11T08:35:39,anchorT2,trail-edge,1.66,1,0,0,1,-21,1610,614,231,18470,9,,ok
2207,2026-07-11T08:36:15,anchorT2,wrap+0.5deg,0.81,-1,0,0,1,-73,1462,437,231,18234,2,,ok
2208,2026-07-11T08:36:43,anchorT2,bound+179.9deg,-179.59,1,0,0,1,101,1721,639,232,14698,10,,ok
2209,2026-07-11T08:37:11,anchorT2,bound-179.9deg,-179.72,-1,0,1,1,-105,1474,429,231,21073,10,,ok
2210,2026-07-11T08:37:37,anchorT2,stay-at-park,-0.37,0,0,0,1,10,1485,454,231,10525,2,,ok
2211,2026-07-11T08:37:48,anchorT2,uniform-147.0,-146.99,-1,0,0,1,-1,1476,461,231,13623,12,,ok
2212,2026-07-11T08:38:06,anchorT2,uniform-132.0,-131.68,1,0,0,1,-1,1486,459,231,13319,0,,ok
2213,2026-07-11T08:38:24,anchorT2,uniform-117.0,-116.68,-1,0,0,1,-3,1487,459,231,12978,3,,ok
2214,2026-07-11T08:38:41,anchorT2,uniform-102.0,-101.81,1,0,0,1,-13,1473,436,231,12598,8,,ok
2215,2026-07-11T08:38:57,anchorT2,uniform-87.0,-86.69,-1,0,0,1,4,1463,437,231,12295,1,,ok
2216,2026-07-11T08:39:12,anchorT2,uniform-72.0,-71.69,1,0,0,1,-4,1483,452,231,11980,4,,ok
2217,2026-07-11T08:39:27,anchorT2,uniform-57.0,-56.96,-1,0,0,1,-3,1473,436,231,11606,8,,ok
2218,2026-07-11T08:39:42,anchorT2,uniform-42.0,-41.71,1,0,0,1,1,1484,441,231,11304,8,,ok
2219,2026-07-11T08:39:55,anchorT2,uniform-27.0,-26.66,-1,0,1,1,6,1486,454,231,17771,1,,ok
2220,2026-07-11T08:40:15,anchorT2,uniform-12.0,-11.98,1,0,0,1,1,1487,458,231,10662,0,,ok
2221,2026-07-11T08:40:28,anchorT2,uniform+3.0,3.28,-1,0,0,1,53,1585,610,231,18419,12,,ok
2222,2026-07-11T08:40:49,anchorT2,uniform+18.0,18.11,1,0,0,1,-1,1512,587,230,17995,2,,ok
2223,2026-07-11T08:41:16,anchorT2,uniform+33.0,33.42,-1,0,0,1,-8,1549,511,230,17684,7,,ok
2224,2026-07-11T08:41:36,anchorT2,uniform+48.0,48.25,1,0,0,1,-2,1486,508,229,17275,0,,ok
2225,2026-07-11T08:42:01,anchorT2,uniform+63.0,63.42,-1,0,0,1,18,1462,586,229,16973,2,,ok
2226,2026-07-11T08:42:21,anchorT2,uniform+78.0,77.99,1,0,0,1,2,1463,599,229,16622,0,,ok
2227,2026-07-11T08:42:46,anchorT2,uniform+93.0,93.07,-1,0,0,1,-20,1510,610,229,16360,0,,ok
2228,2026-07-11T08:43:05,anchorT2,uniform+108.0,108.38,1,0,0,1,10,1511,611,229,16046,0,,ok
2229,2026-07-11T08:43:29,anchorT2,uniform+123.0,123.05,-1,0,1,1,-94,1557,439,231,22434,0,,ok
2230,2026-07-11T08:43:55,anchorT2,uniform+138.0,138.39,1,0,0,1,3,1560,436,231,15337,3,,ok
2231,2026-07-11T08:44:17,anchorT2,uniform+153.0,153.36,-1,0,0,1,80,1633,613,231,15147,8,,ok
2232,2026-07-11T08:44:37,anchorT2,uniform+168.0,168.27,1,0,0,1,-8,1584,588,230,14757,6,,ok
2233,2026-07-11T08:44:57,anchorT2,uniform-177.0,-176.72,-1,0,0,1,-4,1573,584,230,14424,2,,ok
2234,2026-07-11T08:45:17,anchorT2,uniform-162.0,-161.65,1,0,0,1,-8,1583,585,230,14112,4,,ok
2235,2026-07-11T08:45:36,anchorT2,at-home,0.12,-1,0,0,1,-1,1582,588,230,10692,2,,ok
2236,2026-07-11T08:45:49,anchorT2,in-flag+,0.97,1,0,0,1,4,1586,588,230,10711,7,,ok
2237,2026-07-11T08:46:02,anchorT2,in-flag-,-0.49,-1,0,0,1,-6,1585,584,230,10685,12,,ok
